NO,MValue,SValue
1,225016000000.00,0.33
2,244434000000.00,0.43
3,195837000000.00,0.54
4,221534000000.00,0.40
5,163450000000.00,0.60
6,246379000000.00,0.32
7,241939000000.00,0.38
8,195198000000.00,0.43
9,237292000000.00,0.44
10,189204000000.00,0.45
11,175588000000.00,0.58
12,252884000000.00,0.28
13,214390000000.00,0.45
14,280180000000.00,0.32
15,195231000000.00,0.49
16,229099000000.00,0.48
17,211305000000.00,0.51
18,231480000000.00,0.38
19,212582000000.00,0.38
